importance,include,id,name,type,tier,bodyPart,target,equipment,reason,gifUrl
4,Y,0007,alternate lateral pulldown,compound,intermediate,back,lats,cable,Effective lat variation that allows unilateral training,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0007-4IKbhHV.gif
4,Y,0009,assisted chest dip (kneeling),compound,beginner,chest,pectorals,leverage machine,Great beginner-friendly chest dip progression exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0009-PAgTVaK.gif
4,Y,0015,assisted parallel close grip pull-up,compound,beginner,back,lats,leverage machine,Essential assisted pull-up variation for building back strength,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0015-vrhHa6D.gif
4,Y,0017,assisted pull-up,compound,beginner,back,lats,leverage machine,Essential progression for beginners working toward pull-ups,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0017-kiJ4Z2K.gif
4,Y,0968,band alternating biceps curl,isolation,beginner,upper arms,biceps,band,Effective bicep exercise using accessible resistance band equipment,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0968-3omWx6P.gif
4,Y,0970,band assisted pull-up,compound,beginner,back,lats,band,Excellent assisted pull-up variation using accessible equipment,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0970-r1XNRYB.gif
4,Y,1254,band bench press,compound,beginner,chest,pectorals,band,Accessible chest exercise using resistance bands,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1254-khlHMqs.gif
4,Y,0974,band close-grip pulldown,compound,beginner,back,lats,band,Effective back exercise using accessible resistance band equipment,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0974-DptumMx.gif
4,Y,0997,band shoulder press,compound,beginner,shoulders,delts,band,"Band shoulder press, essential shoulder exercise variation",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0997-peAeMR3.gif
4,Y,1004,band squat,compound,beginner,upper legs,glutes,band,Accessible squat variation for beginners and home workouts,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1004-TUZLh71.gif
4,Y,1009,band stiff leg deadlift,compound,intermediate,upper legs,glutes,band,"Excellent hamstring and glute exercise, accessible with bands",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1009-kuMiR2T.gif
4,Y,0030,barbell close-grip bench press,compound,intermediate,upper arms,triceps,barbell,Key tricep-focused bench press variation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0030-J6Dx1Mu.gif
4,Y,0042,barbell front squat,compound,intermediate,upper legs,glutes,barbell,Important squat variation emphasizing quads and core,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0042-zG0zs85.gif
4,Y,1409,barbell glute bridge,isolation,beginner,upper legs,glutes,barbell,Excellent glute isolation exercise for all levels,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1409-qKBpF7I.gif
4,Y,0047,barbell incline bench press,compound,beginner,chest,pectorals,barbell,"Key upper chest exercise, widely used variation",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0047-3TZduzM.gif
4,Y,1435,barbell low bar squat,compound,intermediate,upper legs,glutes,barbell,Important squat variation for powerlifting and strength,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1435-bTpEUcm.gif
4,Y,0054,barbell lunge,compound,beginner,upper legs,glutes,barbell,Essential unilateral leg exercise for all levels,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0054-t8iSghb.gif
4,Y,0056,barbell lying close-grip triceps extension,isolation,beginner,upper arms,triceps,barbell,"Classic tricep isolation exercise, widely used",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0056-HJ63mSO.gif
4,Y,0057,barbell lying extension,isolation,beginner,upper arms,triceps,barbell,Fundamental tricep extension movement,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0057-EMpUwRI.gif
4,Y,0061,barbell lying triceps extension,isolation,beginner,upper arms,triceps,barbell,Essential tricep isolation exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0061-iZop9xO.gif
4,Y,0060,barbell lying triceps extension skull crusher,isolation,beginner,upper arms,triceps,barbell,Popular tricep exercise with clear movement pattern,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0060-h8LFzo9.gif
4,Y,0070,barbell preacher curl,isolation,intermediate,upper arms,biceps,barbell,Classic bicep isolation exercise widely used in gyms,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0070-qOgPVf6.gif
4,Y,0074,barbell rack pull,compound,intermediate,upper legs,glutes,barbell,Rack pull is excellent for deadlift strength and posterior chain development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0074-za9Ni4z.gif
4,Y,0078,barbell rear lunge,compound,beginner,upper legs,glutes,barbell,Fundamental unilateral leg exercise for strength and balance,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0078-VaP75jl.gif
4,Y,0085,barbell romanian deadlift,compound,intermediate,upper legs,glutes,barbell,Romanian deadlift is a fundamental hip hinge movement for posterior chain,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0085-wQ2c4XD.gif
4,Y,0091,barbell seated overhead press,compound,beginner,shoulders,delts,barbell,Seated overhead press is a fundamental shoulder strengthening exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0091-kTbSH9h.gif
4,Y,0095,barbell shrug,isolation,beginner,back,traps,barbell,Barbell shrug is the primary exercise for upper trap development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0095-dG7tG5y.gif
4,Y,0114,barbell step-up,compound,intermediate,upper legs,glutes,barbell,Excellent unilateral leg exercise for strength and stability,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0114-Kxquu2E.gif
4,Y,0116,barbell straight leg deadlift,compound,intermediate,upper legs,hamstrings,barbell,"Essential hamstring exercise, widely used Romanian deadlift variation",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0116-hrVQWvE.gif
4,Y,0117,barbell sumo deadlift,compound,intermediate,upper legs,glutes,barbell,"Popular deadlift variation targeting glutes, widely used by intermediate lifters",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0117-KgI0tqW.gif
4,Y,0124,barbell wide squat,compound,beginner,upper legs,quads,barbell,"Wide squat targets inner quads and glutes, common variation",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0124-s7HX1BY.gif
4,Y,0129,bench dip (knees bent),compound,beginner,upper arms,triceps,body weight,"Accessible tricep exercise using body weight, widely used",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0129-RrLske5.gif
4,Y,0140,biceps pull-up,compound,intermediate,upper arms,biceps,body weight,"Bicep-focused pull-up variation, commonly used for arm development",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0140-guT8YnS.gif
4,Y,1373,bodyweight standing calf raise,isolation,beginner,lower legs,calves,body weight,"Essential bodyweight calf exercise, widely accessible",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1373-bJYHBIN.gif
4,Y,3166,bodyweight standing row,compound,beginner,back,upper back,body weight,Fundamental bodyweight back exercise for beginners,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3166-wd4ds3s.gif
4,Y,1160,burpee,compound,intermediate,cardio,cardiovascular system,body weight,"Popular full-body cardio exercise, widely used",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1160-dK9394r.gif
4,Y,0150,cable bar lateral pulldown,compound,beginner,back,lats,cable,"Essential lat pulldown variation, fundamental back exercise",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0150-eYnzaCm.gif
4,Y,0154,cable cross-over revers fly,isolation,beginner,shoulders,delts,cable,Essential rear delt exercise for shoulder health,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0154-aqvSOQE.gif
4,Y,0868,cable curl,isolation,beginner,upper arms,biceps,cable,Common bicep exercise with cable resistance,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0868-G08RZcQ.gif
4,Y,0165,cable hammer curl (with rope),isolation,beginner,upper arms,biceps,cable,Popular hammer curl variation targeting biceps and forearms,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0165-HPlPoQA.gif
4,Y,1722,cable high pulley overhead tricep extension,isolation,intermediate,upper arms,triceps,cable,Effective overhead tricep extension with cable,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1722-1xHyxys.gif
4,Y,2330,cable lat pulldown full range of motion,compound,beginner,back,lats,cable,Essential lat pulldown variation for back development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2330-LEprlgG.gif
4,Y,0178,cable lateral raise,isolation,beginner,shoulders,delts,cable,Standard lateral raise variation for shoulder width,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0178-goJ6ezq.gif
4,Y,0180,cable low seated row,compound,beginner,back,upper back,cable,Essential seated rowing exercise for back thickness,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0180-hvV79Si.gif
4,Y,0192,cable one arm lateral raise,isolation,beginner,shoulders,delts,cable,"Effective lateral deltoid isolation, widely used cable variation",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0192-wEulIzp.gif
4,Y,1723,cable one arm tricep pushdown,isolation,beginner,upper arms,triceps,cable,Unilateral tricep work is effective for addressing imbalances,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1723-qRZ5S1N.gif
4,Y,0194,cable overhead triceps extension (rope attachment),isolation,intermediate,upper arms,triceps,cable,Effective overhead tricep extension with rope attachment,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0194-2IxROQ1.gif
4,Y,0195,cable preacher curl,isolation,intermediate,upper arms,biceps,cable,Cable preacher curl is effective bicep isolation variation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0195-P2lNrGL.gif
4,Y,0197,cable pulldown (pro lat bar),compound,beginner,back,lats,cable,Pro lat bar variation is widely used pulldown option,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0197-qdRxqCj.gif
4,Y,0200,cable pushdown (with rope attachment),isolation,beginner,upper arms,triceps,cable,Rope attachment pushdown is widely used tricep variation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0200-dU605di.gif
4,Y,1323,cable rope seated row,compound,beginner,back,upper back,cable,Fundamental seated row exercise for back development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1323-SJqRxOt.gif
4,Y,0213,cable seated high row (v-bar),compound,beginner,back,lats,cable,Essential lat pulldown variation with v-bar attachment,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0213-pwt0pnM.gif
4,Y,0861,cable seated row,compound,beginner,back,upper back,cable,"Fundamental back exercise, widely used rowing variation",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0861-fUBheHs.gif
4,Y,0227,cable standing fly,isolation,intermediate,chest,pectorals,cable,"Popular chest isolation exercise, cable crossover variation",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0227-Pr9Rhf4.gif
4,Y,0233,cable standing rear delt row (with rope),compound,intermediate,shoulders,delts,cable,Excellent rear delt and upper back exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0233-ZfyAGhK.gif
4,Y,0234,cable standing row (v-bar),compound,beginner,back,upper back,cable,Effective cable row variation widely used for back development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0234-4f8RXP8.gif
4,Y,1269,cable standing up straight crossovers,isolation,intermediate,chest,pectorals,cable,Popular cable chest exercise for muscle isolation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1269-UKWTJWR.gif
4,Y,0238,cable straight arm pulldown,isolation,beginner,back,lats,cable,Essential lat isolation exercise widely performed,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0238-x69MAlq.gif
4,Y,0239,cable straight back seated row,compound,beginner,back,upper back,cable,Fundamental seated cable row exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0239-Tq6gbK6.gif
4,Y,0245,cable underhand pulldown,compound,beginner,back,lats,cable,Effective underhand lat pulldown variation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0245-xBYcQHj.gif
4,Y,1270,cable upper chest crossovers,isolation,intermediate,chest,pectorals,cable,Targets upper chest effectively with cables,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1270-j7XMAyn.gif
4,Y,2963,captains chair straight leg raise,compound,intermediate,waist,abs,body weight,Effective ab exercise targeting core strength with hip flexor engagement,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2963-weoDEpH.gif
4,Y,0259,close-grip push-up,compound,beginner,upper arms,triceps,body weight,Key tricep-focused push-up variation widely used,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0259-x6KpKpq.gif
4,Y,0262,cross body crunch,isolation,beginner,waist,abs,body weight,Popular oblique-targeting crunch variation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0262-rbu5UUb.gif
4,Y,0271,crunch (on stability ball),isolation,beginner,waist,abs,stability ball,Widely used stability ball crunch for enhanced range of motion,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0271-MCUhf1F.gif
4,Y,3016,curl-up,isolation,beginner,waist,abs,body weight,"Classic ab exercise variation, widely taught and practiced",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3016-g2oKspu.gif
4,Y,0276,dead bug,isolation,intermediate,waist,abs,body weight,"Excellent core stability exercise, popular in modern training",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0276-iny3m5y.gif
4,Y,0279,decline push-up,compound,intermediate,chest,pectorals,body weight,Important push-up progression targeting upper chest,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0279-i5cEhka.gif
4,Y,0283,diamond push-up,compound,intermediate,upper arms,triceps,body weight,"Excellent tricep-focused push-up variation, widely used",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0283-soIB2rj.gif
4,Y,2137,dumbbell arnold press,compound,intermediate,shoulders,delts,dumbbell,Popular shoulder exercise combining rotation with press,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2137-Xy4jlWA.gif
4,Y,0290,dumbbell bench seated press,compound,beginner,shoulders,delts,dumbbell,"Key seated shoulder press variation, widely used",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0290-3d7wHyd.gif
4,Y,0297,dumbbell concentration curl,isolation,beginner,upper arms,biceps,dumbbell,Popular bicep isolation exercise with good muscle activation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0297-gvsWLQw.gif
4,Y,0300,dumbbell deadlift,compound,beginner,upper legs,glutes,dumbbell,"Important deadlift variation, accessible alternative to barbell deadlift",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0300-nUwVh7b.gif
4,Y,0308,dumbbell fly,isolation,beginner,chest,pectorals,dumbbell,"Classic chest isolation exercise, widely used by all levels",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0308-yz9nUhF.gif
4,Y,0310,dumbbell front raise,isolation,beginner,shoulders,delts,dumbbell,"Essential front deltoid exercise, fundamental shoulder movement",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0310-3eGE2JC.gif
4,Y,1760,dumbbell goblet squat,compound,beginner,upper legs,quads,dumbbell,"Excellent beginner-friendly squat variation, widely recommended",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1760-yn8yg1r.gif
4,Y,0313,dumbbell hammer curl,isolation,beginner,upper arms,biceps,dumbbell,"Popular bicep variation targeting brachialis, commonly used",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0313-slDvUAU.gif
4,Y,0314,dumbbell incline bench press,compound,beginner,chest,pectorals,dumbbell,"Key upper chest exercise, essential dumbbell pressing movement",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0314-ns0SIbU.gif
4,Y,0319,dumbbell incline fly,isolation,beginner,chest,pectorals,dumbbell,"Important upper chest isolation exercise, widely used",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0319-ESOd5Pl.gif
4,Y,0336,dumbbell lunge,compound,beginner,upper legs,glutes,dumbbell,Fundamental unilateral leg exercise widely used,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0336-RRWFUcw.gif
4,Y,0348,dumbbell lying rear lateral raise,isolation,beginner,shoulders,delts,dumbbell,Important rear deltoid exercise for shoulder balance,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0348-53Ttlck.gif
4,Y,0292,dumbbell one arm bent-over row,compound,beginner,back,upper back,dumbbell,"Fundamental unilateral back exercise, widely used for muscle imbalance correction",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0292-C0MA9bC.gif
4,Y,0355,dumbbell one arm lateral raise,isolation,beginner,shoulders,delts,dumbbell,Single arm lateral raise allows focus on form and muscle imbalances,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0355-n5cWCsI.gif
4,Y,0372,dumbbell preacher curl,isolation,intermediate,upper arms,biceps,dumbbell,"Classic preacher curl variation, widely used for bicep isolation",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0372-jivWf8n.gif
4,Y,0375,dumbbell pullover,compound,intermediate,chest,pectorals,dumbbell,"Classic chest expansion exercise, targets pecs and lats",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0375-9XjtHvS.gif
4,Y,2292,dumbbell rear delt raise,isolation,beginner,shoulders,delts,dumbbell,Essential rear deltoid exercise for shoulder health,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2292-mu5Guxt.gif
4,Y,0378,dumbbell rear fly,isolation,beginner,shoulders,delts,dumbbell,Classic rear deltoid isolation exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0378-8DiFDVA.gif
4,Y,0380,dumbbell rear lateral raise,isolation,beginner,shoulders,delts,dumbbell,Primary rear deltoid exercise for balanced shoulder development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0380-v1qBec9.gif
4,Y,0381,dumbbell rear lunge,compound,beginner,upper legs,glutes,dumbbell,Fundamental unilateral leg exercise for glutes and balance,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0381-SSsBDwB.gif
4,Y,0383,dumbbell reverse fly,isolation,beginner,shoulders,delts,dumbbell,Key rear deltoid exercise for posture and shoulder health,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0383-EAs3xL9.gif
4,Y,1459,dumbbell romanian deadlift,compound,intermediate,upper legs,glutes,dumbbell,"Key hamstring and glute exercise, widely used",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1459-rR0LJzx.gif
4,Y,1677,dumbbell seated bicep curl,isolation,beginner,upper arms,biceps,dumbbell,"Fundamental seated bicep curl, widely practiced",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1677-xiA6lRr.gif
4,Y,0391,dumbbell seated curl,isolation,beginner,upper arms,biceps,dumbbell,Essential seated bicep curl variation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0391-TiaZTxx.gif
